STN,YYYYMMDD,TG,TN,TX,Q,RH,UG,EV24
275,20191019,113,94,136,411,58,91,6
275,20191020,106,77,124,219,4,96,3
275,20191021,124,107,155,398,17,88,6
275,20191022,121,80,159,427,0,92,7
275,20191023,122,70,166,645,-1,91,10
275,20191024,146,110,191,502,-1,82,8
275,20191025,136,112,154,613,3,83,10
275,20191026,165,139,200,747,13,73,13
275,20191027,82,23,146,534,31,87,7
275,20191028,55,3,122,597,1,90,8
275,20191029,56,15,124,808,0,85,10
275,20191030,45,6,103,777,0,84,10
275,20191031,38,-3,96,767,0,81,9
275,20191101,70,18,126,162,30,92,2
275,20191102,130,108,144,472,110,83,7
275,20191103,107,86,128,447,52,93,7
275,20191104,102,86,123,307,48,95,5
275,20191105,87,71,99,179,27,98,3
275,20191106,73,39,99,407,7,92,6
275,20191107,76,47,102,201,39,93,3
275,20191108,44,0,98,620,0,90,8
275,20191109,57,14,100,404,1,88,5
275,20191110,28,-16,91,611,0,89,7
275,20191111,46,4,74,189,27,91,2
275,20191112,48,36,62,247,29,88,3
275,20191113,56,42,82,284,68,94,4
275,20191114,51,22,75,313,0,87,4
275,20191115,37,16,56,168,0,90,2
275,20191116,34,8,55,274,0,91,3
275,20191117,40,4,80,370,41,89,5
275,20191118,59,41,75,103,122,95,1
275,20191119,39,-17,84,420,5,92,5
275,20191120,9,-29,47,415,0,96,5
275,20191121,30,14,56,354,0,91,4
275,20191122,59,28,102,415,15,90,5
275,20191123,54,31,87,190,-1,88,2
275,20191124,52,18,92,339,0,94,4
275,20191125,67,43,103,344,0,96,5
275,20191126,89,49,110,112,28,96,2
275,20191127,100,93,115,169,93,92,2
275,20191128,89,68,101,72,160,94,1
275,20191129,27,-20,79,316,0,90,4
275,20191130,0,-37,82,432,0,93,5
275,20191201,-1,-23,24,282,0,97,3
275,20191202,28,-29,79,337,7,96,4
275,20191203,42,8,74,362,-1,96,4
275,20191204,7,-32,62,390,0,95,4
275,20191205,11,-34,37,138,-1,98,2
275,20191206,57,32,88,50,191,96,1
275,20191207,85,81,92,133,6,90,2
275,20191208,88,64,106,118,42,82,2
275,20191209,57,16,80,225,24,87,3
275,20191210,38,-3,69,336,-1,81,4
275,20191211,57,48,65,69,39,96,1
275,20191212,43,34,51,244,1,86,3
275,20191213,40,25,60,80,73,94,1
275,20191214,52,31,75,247,88,86,3
275,20191215,69,45,86,240,25,80,3
275,20191216,70,42,81,82,5,93,1
275,20191217,104,49,150,208,38,83,3
275,20191218,64,47,83,196,0,93,3
275,20191219,102,66,136,319,2,81,5
275,20191220,98,75,113,95,28,79,1
275,20191221,73,58,87,159,1,83,2
275,20191222,72,57,87,103,107,96,1
275,20191223,70,55,83,128,18,94,2
275,20191224,74,54,94,62,215,95,1
275,20191225,70,52,86,183,23,94,2
275,20191226,53,40,61,134,-1,94,2
275,20191227,29,-6,66,366,-1,87,4
275,20191228,0,-21,26,255,0,92,3
275,20191229,9,-19,40,192,0,82,2
275,20191230,42,14,77,347,0,58,4
275,20191231,31,-7,82,302,1,96,4
275,20200101,-3,-31,26,383,0,97,4
275,20200102,25,-6,66,87,0,97,1
275,20200103,68,16,96,57,40,94,1
275,20200104,56,14,73,70,26,96,1
275,20200105,62,54,69,91,6,92,1
275,20200106,53,30,63,231,8,85,3
275,20200107,66,46,76,157,1,93,2
275,20200108,99,70,114,76,40,97,1
275,20200109,112,91,122,45,46,95,1
275,20200110,51,-13,113,153,28,95,2
275,20200111,47,0,66,257,0,84,3
275,20200112,64,40,92,82,19,89,1
275,20200113,76,63,103,255,-1,87,3
275,20200114,100,85,118,60,99,88,1
275,20200115,92,45,117,133,33,80,2
275,20200116,69,34,104,438,0,88,6
275,20200117,79,34,99,84,2,81,1
275,20200118,31,-3,71,331,23,92,4
275,20200119,18,-20,73,382,2,93,4
275,20200120,21,-19,55,238,0,98,3
275,20200121,-1,-24,31,290,0,99,3
275,20200122,29,5,49,118,18,99,1
275,20200123,32,8,50,310,-1,96,4
275,20200124,14,10,23,101,-1,97,1
275,20200125,10,5,17,165,0,97,2
275,20200126,48,4,83,364,4,93,5
275,20200127,78,66,91,205,106,94,3
275,20200128,46,26,74,274,32,87,3
275,20200129,45,24,61,213,33,87,3
275,20200130,80,47,111,330,18,91,5
275,20200131,107,92,121,162,-1,90,2
275,20200201,100,79,115,218,16,85,3
275,20200202,85,63,109,129,62,90,2
275,20200203,87,54,106,228,21,86,3
275,20200204,35,-18,67,345,54,91,4
275,20200205,25,-27,69,606,0,89,7
275,20200206,42,-6,80,393,0,91,5
275,20200207,39,-10,84,723,0,77,9
275,20200208,68,20,106,264,7,85,4
275,20200209,98,71,123,201,73,82,3
275,20200210,74,43,103,368,39,74,5
275,20200211,54,30,77,460,7,63,6
275,20200212,44,20,72,476,-1,71,6
275,20200213,50,25,78,176,165,92,2
275,20200214,64,48,78,288,3,87,4
275,20200215,100,66,127,474,-1,77,7
275,20200216,122,78,172,151,94,79,2
275,20200217,75,60,107,643,23,77,9
275,20200218,69,46,88,530,28,79,7
275,20200219,52,32,80,603,42,81,8
275,20200220,74,40,101,349,46,85,5
275,20200221,63,26,84,524,0,78,7
275,20200222,84,62,108,180,67,82,3
275,20200223,79,27,118,135,291,89,2
275,20200224,67,18,104,181,87,91,2
275,20200225,58,31,100,707,16,81,9
275,20200226,23,2,59,463,73,94,5
275,20200227,20,4,32,217,51,96,2
275,20200228,33,-4,68,543,86,90,6
275,20200229,84,47,135,530,17,77,7
275,20200301,63,40,99,676,-1,74,9
275,20200302,52,25,79,334,77,94,4
275,20200303,41,0,94,1121,8,85,14
275,20200304,55,24,105,874,2,84,11
275,20200305,53,37,67,251,113,92,3
275,20200306,53,26,79,405,35,86,5
275,20200307,60,-22,108,1004,-1,76,13
275,20200308,81,69,91,282,24,89,4
275,20200309,74,57,100,872,37,85,12
275,20200310,99,58,122,186,173,95,3
275,20200311,107,85,132,753,116,89,11
275,20200312,79,48,110,1240,76,73,17
275,20200313,55,1,91,532,56,89,7
275,20200314,65,-5,121,1162,2,81,15
275,20200315,93,68,113,488,0,79,7
275,20200316,81,24,143,1253,0,79,17
275,20200317,80,10,140,1459,0,70,20
275,20200318,106,59,156,978,0,64,15
275,20200319,87,68,101,411,0,90,6
275,20200320,62,23,87,428,4,80,6
275,20200321,41,-9,88,1649,0,64,20
275,20200322,42,-6,92,1800,0,49,22
275,20200323,42,-11,103,1795,0,42,22
275,20200324,48,-10,111,1741,0,40,22
275,20200325,59,-26,122,1813,0,36,24
275,20200326,57,-2,114,1775,0,43,23
275,20200327,84,10,159,1679,0,53,24
275,20200328,73,29,133,1779,0,62,24
275,20200329,34,-13,76,1060,-1,57,13
275,20200330,27,-55,87,928,-1,76,11
275,20200331,33,-19,97,1984,0,63,24
275,20200401,33,-56,97,1322,0,70,16
275,20200402,60,-18,107,934,3,75,12
275,20200403,50,-29,91,705,12,82,9
275,20200404,71,-34,144,2031,0,57,27
275,20200405,129,34,198,2087,0,43,33
275,20200406,154,81,237,1983,-1,50,33
275,20200407,126,21,196,1962,0,65,31
275,20200408,165,62,249,1830,0,56,31
275,20200409,137,67,208,1891,0,61,30
275,20200410,106,38,184,2071,0,57,31
275,20200411,118,27,214,2177,0,46,33
275,20200412,138,18,234,1854,-1,54,30
275,20200413,75,47,110,1927,1,55,26
275,20200414,58,-9,97,1041,0,63,13
275,20200415,82,-25,181,2176,0,62,30
275,20200416,137,44,222,2111,0,53,34
275,20200417,107,49,178,2186,0,62,33
275,20200418,112,46,203,1019,15,80,15
275,20200419,122,70,179,2354,-1,45,36
275,20200420,121,47,186,2400,0,40,37
275,20200421,136,70,192,2406,0,40,39
275,20200422,148,79,214,2428,0,42,40
275,20200423,152,66,235,2428,0,46,40
275,20200424,118,37,196,2334,0,60,36
275,20200425,102,35,168,1971,0,63,29
275,20200426,91,-2,182,2452,0,67,35
275,20200427,128,7,219,2310,0,56,36
275,20200428,104,61,140,716,21,90,11
275,20200429,120,84,162,1046,40,84,16
275,20200430,114,87,170,1776,8,71,27
275,20200501,97,62,138,1154,18,82,17
275,20200502,93,34,137,1280,77,84,18
275,20200503,103,30,172,1371,3,82,20
275,20200504,108,45,165,2215,6,72,33
275,20200505,90,4,156,2483,0,62,35
275,20200506,110,29,182,2650,0,59,40
275,20200507,118,10,214,2541,0,59,39
275,20200508,142,32,231,2322,0,58,38
275,20200509,175,72,251,2607,0,51,45
275,20200510,140,65,241,1272,2,66,21
275,20200511,77,9,124,2209,2,54,30
275,20200512,70,-12,125,1546,0,64,21
275,20200513,70,-11,126,1634,0,65,22
275,20200514,72,-13,138,2083,0,58,28
275,20200515,82,-13,151,1794,0,65,25
275,20200516,99,4,174,1701,0,66,25
275,20200517,111,1,194,1855,0,63,28
275,20200518,147,46,233,2641,0,61,43
275,20200519,164,67,237,2171,0,63,37
275,20200520,157,95,222,1920,0,73,32
275,20200521,193,86,270,2750,0,56,49
275,20200522,193,149,271,1244,2,58,22
275,20200523,154,116,201,2083,-1,55,35
275,20200524,127,106,150,795,51,89,12
275,20200525,147,74,204,2167,0,76,36
275,20200526,152,53,236,2731,0,68,45
275,20200527,155,74,223,2518,0,67,42
275,20200528,142,75,212,2936,0,57,48
275,20200529,153,49,231,2944,0,59,49
275,20200530,177,92,243,2740,0,47,48
275,20200531,163,97,224,2803,0,54,48
275,20200601,186,115,252,2770,0,48,49
275,20200602,217,134,290,2690,0,45,50
275,20200603,179,115,248,2274,0,68,40
275,20200604,125,73,163,546,77,89,9
275,20200605,90,56,139,1091,71,92,16
275,20200606,118,69,171,1735,21,68,27
275,20200607,123,96,168,1218,33,80,19
275,20200608,137,102,176,1142,2,82,18
275,20200609,133,102,179,1449,0,73,23
275,20200610,142,80,192,1332,0,79,22
275,20200611,159,128,212,1491,20,80,25
275,20200612,206,141,273,2570,39,70,47
275,20200613,209,154,266,2271,27,77,42
275,20200614,184,152,253,1163,174,90,21
275,20200615,192,148,237,2026,0,72,36
275,20200616,185,150,217,1225,-1,85,22
275,20200617,194,141,244,2235,70,80,40
275,20200618,183,147,231,1818,36,80,32
275,20200619,180,109,234,2371,0,73,42
275,20200620,165,105,217,1907,0,75,32
275,20200621,193,106,255,1932,3,68,35
275,20200622,180,110,243,2363,-1,64,41
275,20200623,204,97,283,2883,0,60,53
275,20200624,231,151,300,2953,0,52,57
275,20200625,241,169,299,2916,0,56,57
275,20200626,246,183,311,2774,38,55,54
275,20200627,212,177,272,1937,13,82,36
275,20200628,176,133,222,1648,5,65,29
275,20200629,164,122,201,1602,0,58,27
275,20200630,159,131,198,992,93,82,17
275,20200701,175,139,211,1348,121,86,23
275,20200702,165,133,211,1615,40,81,28
275,20200703,173,130,218,1702,1,76,29
275,20200704,166,140,184,609,92,92,10
275,20200705,178,142,220,1140,38,84,20
275,20200706,137,88,182,1913,27,81,31
275,20200707,139,68,195,1454,24,81,23
275,20200708,145,126,173,528,70,96,9
275,20200709,166,144,180,521,82,98,9
275,20200710,141,74,172,1167,10,88,19
275,20200711,133,55,202,1927,1,79,31
275,20200712,145,56,213,1915,0,73,31
275,20200713,174,93,240,2824,0,62,49
275,20200714,148,108,175,645,29,90,11
275,20200715,157,88,210,2329,8,74,39
275,20200716,158,136,185,843,49,92,14
275,20200717,174,132,211,1014,-1,86,18
275,20200718,202,130,262,2205,0,76,40
275,20200719,186,128,248,2033,-1,79,36
275,20200720,160,91,211,2526,0,69,43
275,20200721,143,61,215,2371,0,70,39
275,20200722,139,58,206,1808,0,71,29
275,20200723,182,75,254,2198,-1,66,39
275,20200724,177,140,215,1023,47,82,18
275,20200725,183,150,219,884,28,89,16
275,20200726,180,125,224,1848,31,78,32
275,20200727,182,125,230,1081,7,77,19
275,20200728,176,134,216,1564,-1,70,27
275,20200729,157,95,213,1725,0,70,29
275,20200730,184,75,259,2527,0,62,45
275,20200731,251,161,323,2641,0,48,52
275,20200801,211,130,268,1544,5,79,29
275,20200802,167,87,231,2003,-1,76,34
275,20200803,153,70,224,1429,-1,76,24
275,20200804,162,78,224,2426,0,63,41
275,20200805,207,130,289,2535,0,52,47
275,20200806,235,130,316,2477,0,51,48
275,20200807,260,165,343,2453,0,47,49
275,20200808,273,164,359,2361,0,46,48
275,20200809,270,210,339,2171,0,56,44
275,20200810,264,194,336,2062,0,57,41
275,20200811,272,205,354,2002,-1,56,41
275,20200812,276,215,342,1999,0,53,41
275,20200813,250,193,332,1604,35,68,32
275,20200814,233,185,297,1796,0,78,35
275,20200815,220,173,297,1595,0,80,30
275,20200816,230,163,307,1580,47,76,30
275,20200817,194,145,271,1272,1,85,23
275,20200818,189,127,261,1889,0,76,34
275,20200819,216,121,282,2007,-1,67,38
275,20200820,242,189,291,1111,9,72,22
275,20200821,240,160,305,1861,12,64,36
275,20200822,187,157,248,1368,44,76,24
275,20200823,174,131,221,1395,-1,77,24
275,20200824,161,95,212,1142,25,80,19
275,20200825,163,94,202,674,19,85,11
275,20200826,154,119,187,490,87,92,8
275,20200827,154,97,205,939,12,87,16
275,20200828,158,119,211,1118,47,84,19
275,20200829,142,111,197,1187,3,89,19
275,20200830,147,102,187,743,43,96,12
275,20200831,145,105,187,1121,7,81,18
275,20200901,144,93,197,1255,0,74,20
275,20200902,143,64,223,1681,0,73,27
275,20200903,155,98,199,405,141,92,7
275,20200904,172,130,216,1503,50,81,26
275,20200905,148,95,198,1446,33,79,24
275,20200906,135,87,190,1208,2,83,19
275,20200907,145,68,214,1703,0,79,28
275,20200908,163,131,181,403,-1,94,7
275,20200909,167,87,210,348,8,94,6
275,20200910,126,57,194,1277,0,79,20
275,20200911,135,73,207,1458,0,81,23
275,20200912,135,70,189,895,0,87,14
275,20200913,160,96,231,1527,0,84,26
275,20200914,201,99,298,1645,0,69,30
275,20200915,227,132,326,1523,0,63,29
275,20200916,185,121,257,1361,0,78,24
275,20200917,132,71,196,1643,0,69,26
275,20200918,142,67,218,1698,0,61,28
275,20200919,157,75,243,1586,0,56,27
275,20200920,153,70,238,1628,0,60,27
275,20200921,159,85,260,1552,0,67,26
275,20200922,139,52,240,1490,0,70,24
275,20200923,164,86,231,821,32,78,14
275,20200924,144,111,186,1215,28,74,20
275,20200925,110,87,146,973,10,86,15
275,20200926,120,94,150,928,214,87,14
275,20200927,127,113,153,469,33,92,7
275,20200928,117,112,126,177,20,98,3
275,20200929,138,112,182,488,54,94,8
275,20200930,158,123,192,885,-1,90,15
275,20201001,129,88,158,383,40,93,6
275,20201002,132,84,173,815,-1,86,13
275,20201003,124,95,151,189,64,95,3
275,20201004,117,103,144,634,15,83,10
275,20201005,116,101,134,271,18,89,4
275,20201006,122,105,139,391,70,94,6
275,20201007,119,100,158,578,33,93,9
275,20201008,126,99,157,211,177,96,3
275,20201009,111,67,151,532,13,89,8
275,20201010,76,31,124,649,183,92,9
275,20201011,83,32,137,837,9,93,12
275,20201012,78,25,128,572,3,94,8
275,20201013,87,61,131,780,0,89,11
275,20201014,90,59,116,586,0,84,8
275,20201015,88,67,115,487,0,81,7
275,20201016,81,56,112,487,0,84,7
275,20201017,67,7,110,368,-1,91,5
275,20201018,80,7,122,317,-1,96,4
275,20201019,90,71,126,530,5,89,8
275,20201020,114,78,139,209,2,87,3
275,20201021,152,119,196,306,77,84,5
275,20201022,136,89,176,613,0,84,10
275,20201023,119,64,158,427,0,94,7
275,20201024,134,114,156,311,2,89,5
275,20201025,121,94,155,152,26,89,2
275,20201026,100,88,119,430,-1,86,6
275,20201027,99,75,115,257,35,88,4
275,20201028,100,80,127,400,155,94,6
275,20201029,99,63,129,439,97,95,6
275,20201030,138,127,153,148,20,96,2
275,20201031,133,101,155,394,47,90,6
275,20201101,141,99,175,280,41,91,5
275,20201102,154,100,192,211,48,88,4
275,20201103,88,59,125,596,-1,83,8
275,20201104,55,1,118,588,0,91,8
275,20201105,60,-6,121,581,0,91,8
275,20201106,80,32,126,618,0,87,9
275,20201107,81,38,144,565,0,83,8
275,20201108,93,29,135,397,-1,88,6
275,20201109,127,94,173,462,1,91,7
275,20201110,107,80,159,411,-1,95,6
275,20201111,112,91,142,295,0,97,4
275,20201112,97,68,123,298,34,92,4
275,20201113,94,41,127,254,16,95,4
275,20201114,124,98,146,310,3,89,5
275,20201115,129,89,159,239,96,80,4
275,20201116,96,80,115,162,10,90,2
275,20201117,115,100,126,124,5,93,2
275,20201118,126,109,153,474,-1,77,7
275,20201119,72,11,133,303,14,87,4
275,20201120,42,11,84,263,-1,86,3
275,20201121,76,39,95,94,1,88,1
275,20201122,77,18,111,214,24,95,3
275,20201123,47,-3,96,456,0,89,6
275,20201124,74,45,100,250,0,94,3
275,20201125,66,32,93,378,0,89,5
275,20201126,82,74,92,72,28,97,1
275,20201127,60,35,75,129,17,98,2
275,20201128,29,14,40,172,0,99,2
275,20201129,1,-51,35,357,0,92,4
275,20201130,4,-54,64,53,79,97,1
275,20201201,71,49,93,140,41,93,2
275,20201202,51,46,56,39,-1,98,0
275,20201203,49,41,55,50,47,96,1
275,20201204,49,-1,76,181,7,82,2
275,20201205,13,-22,58,317,0,90,4
275,20201206,25,-8,45,159,15,96,2
275,20201207,37,10,49,95,95,98,1
275,20201208,17,-9,46,184,0,98,2
275,20201209,5,-25,21,98,0,99,1
275,20201210,-3,-19,21,302,0,97,3
275,20201211,23,-5,42,121,24,94,1
275,20201212,61,38,82,68,14,99,1
275,20201213,66,55,78,165,11,93,2
275,20201214,86,60,107,104,83,94,1
275,20201215,84,66,95,53,29,98,1
275,20201216,77,48,95,277,-1,96,4
275,20201217,86,60,97,118,39,93,2
275,20201218,73,53,109,286,0,91,4
275,20201219,82,51,114,209,1,91,3
275,20201220,84,65,97,160,-1,91,2
275,20201221,74,47,121,71,196,97,1
275,20201222,104,72,132,102,66,97,2
275,20201223,104,81,119,49,207,98,1
275,20201224,45,16,83,122,61,95,2
275,20201225,17,-14,57,319,-1,95,4
275,20201226,34,-6,49,162,18,95,2
275,20201227,50,42,65,30,65,90,0
275,20201228,35,15,55,228,18,95,3
275,20201229,33,14,46,146,9,98,2
275,20201230,30,8,54,132,1,97,2
275,20201231,19,-17,33,101,5,97,1
275,20210101,15,-31,48,184,-1,98,2
275,20210102,29,23,38,104,-1,98,1
275,20210103,27,22,37,83,7,91,1
275,20210104,23,15,30,74,38,95,1
275,20210105,24,15,33,64,1,95,1
275,20210106,16,-1,27,134,2,93,2
275,20210107,18,-1,33,116,19,98,1
275,20210108,10,-27,36,229,8,96,3
275,20210109,-9,-40,48,352,-1,97,4
275,20210110,8,-47,46,302,-1,94,3
275,20210111,37,16,64,62,15,96,1
275,20210112,41,-13,73,354,132,93,4
275,20210113,26,-12,59,298,12,90,3
275,20210114,1,-17,23,246,0,90,3
275,20210115,1,-11,10,85,-1,93,1
275,20210116,1,-11,16,139,18,87,1
275,20210117,22,-7,69,309,33,98,4
275,20210118,38,7,58,153,3,97,2
275,20210119,71,40,102,68,162,94,1
275,20210120,87,61,108,193,1,74,3
275,20210121,73,41,117,244,103,79,3
275,20210122,33,0,69,333,20,94,4
275,20210123,23,0,53,319,3,93,4
275,20210124,16,-8,50,369,7,92,4
275,20210125,9,-43,54,572,28,90,6
275,20210126,33,17,63,334,13,92,4
275,20210127,39,11,64,87,29,95,1
275,20210128,43,29,61,108,101,98,1
275,20210129,65,10,95,189,85,94,3
275,20210130,-2,-30,18,275,0,86,3
275,20210131,-16,-52,19,574,-1,86,6
275,20210201,7,0,21,202,2,97,2
275,20210202,43,-3,95,153,34,98,2
275,20210203,80,52,94,119,93,97,2
275,20210204,62,47,82,299,-1,94,4
275,20210205,63,38,88,282,16,94,4
275,20210206,17,-21,61,147,75,95,2
275,20210207,-47,-56,-21,189,93,87,2
275,20210208,-64,-86,-54,262,27,85,2
275,20210209,-60,-136,-10,573,-1,84,5
275,20210210,-55,-117,-15,509,0,85,4
275,20210211,-60,-121,0,935,-1,79,8
275,20210212,-66,-117,-30,938,0,80,7
275,20210213,-57,-112,-9,1026,0,68,9
275,20210214,-14,-70,33,843,0,55,8
275,20210215,22,4,40,209,33,81,2
275,20210216,67,33,102,542,18,90,7
275,20210217,91,69,112,427,2,87,6
275,20210218,79,44,111,376,105,86,5
275,20210219,67,23,102,745,0,86,10
275,20210220,114,79,155,866,0,75,13
275,20210221,116,68,170,986,0,67,15
275,20210222,116,81,154,610,0,62,9
275,20210223,135,75,179,743,0,72,12
275,20210224,138,105,184,982,0,71,16
275,20210225,118,74,167,926,-1,76,14
275,20210226,60,0,110,988,-1,81,13
275,20210227,47,-10,110,961,0,87,12
275,20210228,40,-30,109,1172,0,87,14
275,20210301,52,17,111,842,0,88,11
275,20210302,67,16,156,1179,0,76,16
275,20210303,65,4,142,902,0,80,12
275,20210304,35,26,52,198,-1,85,2
275,20210305,9,-53,70,1346,0,68,15
275,20210306,-5,-68,75,1041,0,75,11
275,20210307,7,-66,58,678,0,74,7
275,20210308,44,11,80,496,9,78,6
275,20210309,44,-6,65,318,29,90,4
275,20210310,52,-17,95,408,35,82,5
275,20210311,87,59,116,438,41,76,6
275,20210312,64,41,83,460,29,79,6
275,20210313,60,36,91,631,165,81,8
275,20210314,58,35,86,672,29,81,9
275,20210315,61,45,85,834,79,85,11
275,20210316,53,25,86,522,38,86,7
275,20210317,35,-19,67,709,31,90,9
275,20210318,31,-23,80,614,1,87,7
275,20210319,38,-11,91,1367,-1,74,17
275,20210320,36,-36,94,1350,2,79,16
275,20210321,54,7,75,634,4,79,8
275,20210322,49,0,80,659,4,84,8
275,20210323,58,8,94,535,0,84,7
275,20210324,72,-10,149,1562,0,77,21
275,20210325,71,19,125,985,-1,79,13
275,20210326,97,34,147,1259,4,69,18
275,20210327,58,26,90,905,58,75,12
275,20210328,92,54,119,694,-1,70,10
275,20210329,117,59,190,1799,0,60,28
275,20210330,120,16,223,1853,0,56,29
275,20210331,143,39,242,1807,0,53,29
275,20210401,97,12,153,1772,0,70,26
275,20210402,52,5,81,814,-1,77,10
275,20210403,67,11,118,1592,0,67,21
275,20210404,57,35,93,814,-1,74,11
275,20210405,35,-5,77,1257,38,77,15
275,20210406,14,-22,56,1249,23,82,14
275,20210407,24,-21,74,1015,56,85,12
275,20210408,46,-15,86,1222,-1,65,15
275,20210409,78,40,128,1413,-1,65,19
275,20210410,51,26,77,552,92,88,7
275,20210411,34,-25,82,1037,4,80,12
275,20210412,18,-40,77,1642,-1,77,19
275,20210413,32,-32,101,1760,-1,70,21
275,20210414,30,-20,88,987,1,78,12
275,20210415,45,-13,98,1162,14,71,14
275,20210416,70,-2,135,2158,0,60,29
275,20210417,69,-4,135,1875,0,66,25
